PVSYST 8.1.4
,File,File date,Description
Project,Schaeffler Phase2 _Project.PRJ,06/12/25 09h13,Schaeffler  Phase 2:,
Geographical Site,Schaeffler SA, 58 Burman Rd, Deal Party, Gqeberha_MN82.SIT,06/12/25 09h13,Schaeffler SA, 58 Burman Rd, Deal Party, Gqeberha;South Africa;Africa;,
Weather data,Schaeffler SA_ 58 Burman Rd_ Deal Party_ Gqeberha_MN82_SYN.MET,17/02/25 20h03,Schaeffler SA, 58 Burman Rd, Deal Party, Gqeberha;Meteonorm 8.2 (2000-2017), Sat=100%;Synthetic,
Simulation variant,Schaeffler Phase2 _Project.VC2,27/07/26 19h06,Press-Shop Warehouse Sawtooth,
Simulation date,,28/07/26 12h42

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobInc,GlobEff,EArray,E_Grid,EReGrid,PR
    ,W/m²,W/m²,kW,kW,kVAh,ratio

28/02/90 02:00,0,0,0,-0.028,-0.0092,0
28/02/90 03:00,0,0,0,-0.028,-0.0092,0
28/02/90 04:00,0,0,0,-0.028,-0.0092,0
28/02/90 05:00,0,0,0,-0.028,-0.0092,0
28/02/90 06:00,16.349,14.868,11.535,9.218,3.0334,0.5375
28/02/90 07:00,164.61,138.47,132.31,129.55,42.745,0.7502
28/02/90 08:00,352.12,313.8,298.8,292.47,96.84,0.7918
28/02/90 09:00,468.16,428.3,401.49,392.15,130.12,0.7985
28/02/90 10:00,534.06,492.68,456.09,444.91,147.8,0.7941
28/02/90 11:00,672.37,625.28,545.55,531.01,176.75,0.7528
28/02/90 12:00,700.94,653.07,559.28,544.15,181.18,0.74
28/02/90 13:00,830.68,779.23,624.75,606.88,202.37,0.6964
28/02/90 14:00,835.85,784.92,625.71,607.71,202.68,0.6931
28/02/90 15:00,628.49,585.6,516.21,502.47,167.2,0.7621
28/02/90 16:00,400.04,365.24,337.21,329.45,109.22,0.785
28/02/90 17:00,281.1,233.52,217.58,212.85,70.42,0.7218
28/02/90 18:00,20.722,18.777,14.812,12.774,4.2039,0.5877
28/02/90 19:00,0,0,0,-0.028,-0.0092,0
28/02/90 20:00,0,0,0,-0.028,-0.0092,0
28/02/90 21:00,0,0,0,-0.028,-0.0092,0
28/02/90 22:00,0,0,0,-0.028,-0.0092,0
28/02/90 23:00,0,0,0,-0.028,-0.0092,0
01/03/90 00:00,0,0,0,-0.028,-0.0092,0
01/03/90 01:00,0,0,0,-0.028,-0.0092,0
01/03/90 02:00,0,0,0,-0.028,-0.0092,0
01/03/90 03:00,0,0,0,-0.028,-0.0092,0
01/03/90 04:00,0,0,0,-0.028,-0.0092,0
01/03/90 05:00,0,0,0,-0.028,-0.0092,0
01/03/90 06:00,0,0,0,-0.028,-0.0092,0
01/03/90 07:00,58.939,52.932,48.52,47.03,15.489,0.7606
01/03/90 08:00,310.04,276.81,266.93,261.4,86.487,0.8037
01/03/90 09:00,392.15,357.64,341.09,333.53,110.53,0.8107
01/03/90 10:00,501.21,461.7,433.14,422.71,140.36,0.804
01/03/90 11:00,794.41,743.83,612.24,594.99,198.32,0.714
01/03/90 12:00,858.32,805.87,639.9,621.45,207.28,0.6902
01/03/90 13:00,701.6,653.88,558.84,543.68,181.04,0.7387
01/03/90 14:00,760.08,712.02,589.96,573.45,191.1,0.7192
01/03/90 15:00,546.56,506.31,460.55,448.89,149.2,0.7829
01/03/90 16:00,443.71,406.12,374.54,365.52,121.3,0.7853
01/03/90 17:00,233.13,194.98,182.16,178.34,58.94,0.7292
01/03/90 18:00,16.897,15.4,11.775,9.514,3.1308,0.5367
01/03/90 19:00,0,0,0,-0.028,-0.0092,0
01/03/90 20:00,0,0,0,-0.028,-0.0092,0
01/03/90 21:00,0,0,0,-0.028,-0.0092,0
01/03/90 22:00,0,0,0,-0.028,-0.0092,0
01/03/90 23:00,0,0,0,-0.028,-0.0092,0
02/03/90 00:00,0,0,0,-0.028,-0.0092,0
02/03/90 01:00,0,0,0,-0.028,-0.0092,0
02/03/90 02:00,0,0,0,-0.028,-0.0092,0
02/03/90 03:00,0,0,0,-0.028,-0.0092,0
02/03/90 04:00,0,0,0,-0.028,-0.0092,0
02/03/90 05:00,0,0,0,-0.028,-0.0092,0
02/03/90 06:00,18.717,16.943,13.59,11.45,3.768,0.5831
02/03/90 07:00,166.98,139.9,134.75,131.93,43.534,0.7532
02/03/90 08:00,329.94,294.06,282.69,276.76,91.605,0.7996
02/03/90 09:00,553.23,509.99,469.3,457.79,152.11,0.7888
02/03/90 10:00,762.01,712.51,595.32,578.85,192.86,0.7241
02/03/90 11:00,747.06,696.44,584.15,568.06,189.23,0.7249
02/03/90 12:00,863.83,811.16,642.13,623.59,208,0.6881
02/03/90 13:00,755.41,705.23,585.86,569.61,189.78,0.7188
02/03/90 14:00,716.72,669.99,567.27,551.7,183.76,0.7338
02/03/90 15:00,550.29,510.08,464.63,452.82,150.52,0.7844
02/03/90 16:00,374.4,341.25,317.87,310.69,102.96,0.791
02/03/90 17:00,151.77,130.19,121.45,118.9,39.227,0.7468
02/03/90 18:00,10.996,10.076,7.0067,4.3503,1.4314,0.3771
02/03/90 19:00,0,0,0,-0.028,-0.0092,0
02/03/90 20:00,0,0,0,-0.028,-0.0092,0
02/03/90 21:00,0,0,0,-0.028,-0.0092,0
02/03/90 22:00,0,0,0,-0.028,-0.0092,0
02/03/90 23:00,0,0,0,-0.028,-0.0092,0
03/03/90 00:00,0,0,0,-0.028,-0.0092,0
03/03/90 01:00,0,0,0,-0.028,-0.0092,0
03/03/90 02:00,0,0,0,-0.028,-0.0092,0
03/03/90 03:00,0,0,0,-0.028,-0.0092,0
03/03/90 04:00,0,0,0,-0.028,-0.0092,0
03/03/90 05:00,0,0,0,-0.028,-0.0092,0
03/03/90 06:00,16.029,14.578,11.47,9.1468,3.0099,0.544
03/03/90 07:00,190.95,157.26,153.43,150.22,49.6,0.7499
03/03/90 08:00,413.93,367.24,353.11,345.25,114.47,0.7951
03/03/90 09:00,637.15,590.23,523.21,509.75,169.57,0.7626
03/03/90 10:00,821.77,771.87,631.2,613.21,204.46,0.7113
03/03/90 11:00,944.84,890.83,689.11,668.55,223.21,0.6745
03/03/90 12:00,990.93,935.64,707.79,686.27,229.24,0.6602
03/03/90 13:00,970.73,916.32,696.9,675.79,225.7,0.6636
03/03/90 14:00,882.06,831.2,654.87,635.54,212.09,0.6868
03/03/90 15:00,723.47,677.82,575.48,559.37,186.38,0.737
03/03/90 16:00,509.92,467.64,430.6,419.52,139.42,0.7842
03/03/90 17:00,259.19,213.22,201.91,197.57,65.335,0.7266
03/03/90 18:00,14.912,13.61,10.287,7.9037,2.6008,0.5053
03/03/90 19:00,0,0,0,-0.028,-0.0092,0
03/03/90 20:00,0,0,0,-0.028,-0.0092,0
03/03/90 21:00,0,0,0,-0.028,-0.0092,0
03/03/90 22:00,0,0,0,-0.028,-0.0092,0
03/03/90 23:00,0,0,0,-0.028,-0.0092,0
04/03/90 00:00,0,0,0,-0.028,-0.0092,0
04/03/90 01:00,0,0,0,-0.028,-0.0092,0
04/03/90 02:00,0,0,0,-0.028,-0.0092,0
04/03/90 03:00,0,0,0,-0.028,-0.0092,0
04/03/90 04:00,0,0,0,-0.028,-0.0092,0
04/03/90 05:00,0,0,0,-0.028,-0.0092,0
04/03/90 06:00,20.973,18.865,15.576,13.571,4.4663,0.6168
04/03/90 07:00,187.52,150.01,146.04,142.82,47.17,0.726
04/03/90 08:00,440.64,390.79,374.04,365.59,121.27,0.7909
04/03/90 09:00,607.47,561.33,504.63,491.85,163.55,0.7718
04/03/90 10:00,807.08,756.99,622.99,605.36,201.81,0.715
04/03/90 11:00,768.51,718.88,601.73,584.9,194.91,0.7255
04/03/90 12:00,758.51,708.02,595.48,578.84,192.88,0.7275
04/03/90 13:00,665.65,619.66,546.53,531.81,177.03,0.7616
04/03/90 14:00,460.25,422.56,396.74,387.32,128.53,0.8022
04/03/90 15:00,403.87,369.94,350.5,342.47,113.54,0.8083
04/03/90 16:00,298.89,271.24,259.32,253.77,83.977,0.8093
04/03/90 17:00,98.027,87.031,81.383,79.487,26.198,0.773
04/03/90 18:00,0,0,0,-0.028,-0.0092,0
04/03/90 19:00,0,0,0,-0.028,-0.0092,0
04/03/90 20:00,0,0,0,-0.028,-0.0092,0
04/03/90 21:00,0,0,0,-0.028,-0.0092,0
04/03/90 22:00,0,0,0,-0.028,-0.0092,0
04/03/90 23:00,0,0,0,-0.028,-0.0092,0
05/03/90 00:00,0,0,0,-0.028,-0.0092,0
05/03/90 01:00,0,0,0,-0.028,-0.0092,0
05/03/90 02:00,0,0,0,-0.028,-0.0092,0
05/03/90 03:00,0,0,0,-0.028,-0.0092,0
05/03/90 04:00,0,0,0,-0.028,-0.0092,0
05/03/90 05:00,0,0,0,-0.028,-0.0092,0
05/03/90 06:00,14.866,13.547,10.493,8.0863,2.6609,0.5185
05/03/90 07:00,170.6,138.5,135.02,132.07,43.6,0.738
05/03/90 08:00,382.89,339.74,328.58,321.42,106.51,0.8002
05/03/90 09:00,579.15,534.82,488.49,476.3,158.32,0.784
05/03/90 10:00,741.88,695.49,591.63,575.29,191.65,0.7392
05/03/90 11:00,847.08,795.83,643.27,624.69,208.36,0.703
05/03/90 12:00,918.63,864.58,675.64,655.59,218.83,0.6803
05/03/90 13:00,867.07,814.69,648.51,629.58,210.05,0.6921
05/03/90 14:00,800.52,752.58,616.17,598.51,199.57,0.7127
05/03/90 15:00,651.05,608.17,537.81,523.2,174.18,0.7661
05/03/90 16:00,443.36,405.09,378.11,368.93,122.45,0.7932
05/03/90 17:00,231.65,188.32,178.34,174.56,57.693,0.7183
05/03/90 18:00,13.546,12.287,9.0723,6.582,2.1658,0.4632
05/03/90 19:00,0,0,0,-0.028,-0.0092,0
05/03/90 20:00,0,0,0,-0.028,-0.0092,0
05/03/90 21:00,0,0,0,-0.028,-0.0092,0
05/03/90 22:00,0,0,0,-0.028,-0.0092,0
05/03/90 23:00,0,0,0,-0.028,-0.0092,0
06/03/90 00:00,0,0,0,-0.028,-0.0092,0
06/03/90 01:00,0,0,0,-0.028,-0.0092,0
06/03/90 02:00,0,0,0,-0.028,-0.0092,0
06/03/90 03:00,0,0,0,-0.028,-0.0092,0
06/03/90 04:00,0,0,0,-0.028,-0.0092,0
06/03/90 05:00,0,0,0,-0.028,-0.0092,0
06/03/90 06:00,0,0,0,-0.028,-0.0092,0
06/03/90 07:00,17.593,15.894,12.594,10.345,3.4044,0.5606
06/03/90 08:00,35.485,31.896,27.984,26.655,8.7747,0.7161
06/03/90 09:00,103.22,92.748,88.109,86.109,28.384,0.7952
06/03/90 10:00,75.246,67.566,62.971,61.303,20.196,0.7766
06/03/90 11:00,78.896,70.867,66.231,64.522,21.258,0.7796
06/03/90 12:00,572,532.59,500.35,487.48,162.1,0.8124
06/03/90 13:00,985.45,928.48,713.75,691.76,231.13,0.6692
06/03/90 14:00,947.48,892.45,689.91,668.94,223.41,0.673
06/03/90 15:00,679.61,631.8,552.1,536.94,178.81,0.7531
06/03/90 16:00,59.426,53.357,47.804,46.33,15.258,0.7432
06/03/90 17:00,59.107,53.023,47.949,46.471,15.305,0.7495
06/03/90 18:00,0,0,0,-0.028,-0.0092,0
06/03/90 19:00,0,0,0,-0.028,-0.0092,0
06/03/90 20:00,0,0,0,-0.028,-0.0092,0
06/03/90 21:00,0,0,0,-0.028,-0.0092,0
06/03/90 22:00,0,0,0,-0.028,-0.0092,0
06/03/90 23:00,0,0,0,-0.028,-0.0092,0
07/03/90 00:00,0,0,0,-0.028,-0.0092,0
07/03/90 01:00,0,0,0,-0.028,-0.0092,0
07/03/90 02:00,0,0,0,-0.028,-0.0092,0
07/03/90 03:00,0,0,0,-0.028,-0.0092,0
07/03/90 04:00,0,0,0,-0.028,-0.0092,0
07/03/90 05:00,0,0,0,-0.028,-0.0092,0
07/03/90 06:00,8.2007,7.5507,4.8665,2.0089,0.661,0.2335
07/03/90 07:00,146.88,124.45,120.04,117.47,38.75,0.7624
07/03/90 08:00,204.14,182.71,177.04,173.46,57.284,0.81
07/03/90 09:00,275.62,248.89,240.97,235.99,78.044,0.8162
07/03/90 10:00,335.3,303.96,292.94,286.65,94.901,0.8149
07/03/90 11:00,734.89,684.57,588.14,571.82,190.5,0.7417
07/03/90 12:00,1092.7,1030,757.32,733.41,245.24,0.6398
07/03/90 13:00,930.95,875.5,679.44,659.12,220.05,0.6749
07/03/90 14:00,575.24,538.03,493.99,481.18,160.02,0.7974
07/03/90 15:00,51.536,46.227,41.035,39.631,13.05,0.733
07/03/90 16:00,34.868,31.29,27.055,25.708,8.4627,0.7028
07/03/90 17:00,16.95,15.407,12.003,9.7593,3.2115,0.5489
07/03/90 18:00,0,0,0,-0.028,-0.0092,0
07/03/90 19:00,0,0,0,-0.028,-0.0092,0
07/03/90 20:00,0,0,0,-0.028,-0.0092,0
07/03/90 21:00,0,0,0,-0.028,-0.0092,0
07/03/90 22:00,0,0,0,-0.028,-0.0092,0
07/03/90 23:00,0,0,0,-0.028,-0.0092,0
08/03/90 00:00,0,0,0,-0.028,-0.0092,0
08/03/90 01:00,0,0,0,-0.028,-0.0092,0
08/03/90 02:00,0,0,0,-0.028,-0.0092,0
08/03/90 03:00,0,0,0,-0.028,-0.0092,0
08/03/90 04:00,0,0,0,-0.028,-0.0092,0
08/03/90 05:00,0,0,0,-0.028,-0.0092,0
08/03/90 06:00,9.0753,8.3411,5.609,2.784,0.916,0.2924
08/03/90 07:00,113.36,99.13,95.323,93.186,30.72,0.7836
08/03/90 08:00,304.36,270.82,263.7,258.23,85.436,0.8088
08/03/90 09:00,281.92,255.4,247.8,242.68,80.263,0.8205
08/03/90 10:00,321.67,291.37,281.95,275.94,91.334,0.8177
08/03/90 11:00,312.18,282.65,273.14,267.35,88.476,0.8163
08/03/90 12:00,394.41,358.21,344.31,336.54,111.55,0.8134
08/03/90 13:00,428.63,392.98,375.63,366.89,121.69,0.816
08/03/90 14:00,782.1,732.16,615.92,598.2,199.46,0.7291
08/03/90 15:00,794.78,741.99,617.63,599.7,200,0.7193
08/03/90 16:00,407.37,370.59,350.18,341.95,113.41,0.8002
08/03/90 17:00,153.59,128.81,122.28,119.69,39.493,0.7429
08/03/90 18:00,14.823,13.502,10.253,7.8555,2.5849,0.5052
08/03/90 19:00,0,0,0,-0.028,-0.0092,0
08/03/90 20:00,0,0,0,-0.028,-0.0092,0
08/03/90 21:00,0,0,0,-0.028,-0.0092,0
08/03/90 22:00,0,0,0,-0.028,-0.0092,0
08/03/90 23:00,0,0,0,-0.028,-0.0092,0
09/03/90 00:00,0,0,0,-0.028,-0.0092,0
09/03/90 01:00,0,0,0,-0.028,-0.0092,0
09/03/90 02:00,0,0,0,-0.028,-0.0092,0
09/03/90 03:00,0,0,0,-0.028,-0.0092,0
09/03/90 04:00,0,0,0,-0.028,-0.0092,0
09/03/90 05:00,0,0,0,-0.028,-0.0092,0
09/03/90 06:00,12.55,11.463,8.5718,6.0004,1.9744,0.4558
09/03/90 07:00,163.48,134.67,131.82,128.96,42.564,0.752
09/03/90 08:00,363.48,322.07,313.56,306.8,101.63,0.8046
09/03/90 09:00,548.65,505.56,470.87,459.29,152.61,0.798
09/03/90 10:00,699.29,653.16,571.06,555.54,184.99,0.7573
09/03/90 11:00,814.09,763.12,629.33,611.33,203.84,0.7158
09/03/90 12:00,892.44,838.94,666.92,647.23,216,0.6913
09/03/90 13:00,837.2,786.22,638.83,620.28,206.9,0.7063
09/03/90 14:00,714.02,668,575.22,559.25,186.3,0.7466
09/03/90 15:00,606.12,564.55,513.8,500.05,166.39,0.7864
09/03/90 16:00,432.9,394.34,372.5,363.48,120.62,0.8004
09/03/90 17:00,221.15,175.92,167.84,164.27,54.28,0.7081
09/03/90 18:00,9.3233,8.5463,5.722,2.9671,0.9763,0.3034
09/03/90 19:00,0,0,0,-0.028,-0.0092,0
09/03/90 20:00,0,0,0,-0.028,-0.0092,0
09/03/90 21:00,0,0,0,-0.028,-0.0092,0
09/03/90 22:00,0,0,0,-0.028,-0.0092,0
09/03/90 23:00,0,0,0,-0.028,-0.0092,0
10/03/90 00:00,0,0,0,-0.028,-0.0092,0
10/03/90 01:00,0,0,0,-0.028,-0.0092,0
10/03/90 02:00,0,0,0,-0.028,-0.0092,0
10/03/90 03:00,0,0,0,-0.028,-0.0092,0
10/03/90 04:00,0,0,0,-0.028,-0.0092,0
10/03/90 05:00,0,0,0,-0.028,-0.0092,0
10/03/90 06:00,10.711,9.8151,7.008,4.3022,1.4156,0.3829
10/03/90 07:00,172,138.83,135.82,132.77,43.842,0.7358
10/03/90 08:00,393.6,347.7,336.48,329.07,109.07,0.797
10/03/90 09:00,604.21,558.4,503.52,490.79,163.19,0.7743
10/03/90 10:00,773.87,725.91,608.94,591.89,197.26,0.7291
10/03/90 11:00,892.63,840.55,666.88,647.29,216,0.6913
10/03/90 12:00,938.28,885.11,687.22,666.64,222.58,0.6773
10/03/90 13:00,923.6,871.37,678.84,658.54,219.85,0.6797
10/03/90 14:00,833.36,784.49,634.42,615.98,205.47,0.7046
10/03/90 15:00,680.59,636.88,555.7,540.35,179.96,0.7568
10/03/90 16:00,483.23,440.66,411.18,400.8,133.14,0.7907
10/03/90 17:00,252.99,195.52,185.79,181.74,60.098,0.6848
10/03/90 18:00,7.895,7.2453,4.6294,0.8404,0.2765,0.1015
10/03/90 19:00,0,0,0,-0.028,-0.0092,0
10/03/90 20:00,0,0,0,-0.028,-0.0092,0
10/03/90 21:00,0,0,0,-0.028,-0.0092,0
10/03/90 22:00,0,0,0,-0.028,-0.0092,0
10/03/90 23:00,0,0,0,-0.028,-0.0092,0
11/03/90 00:00,0,0,0,-0.028,-0.0092,0
11/03/90 01:00,0,0,0,-0.028,-0.0092,0
11/03/90 02:00,0,0,0,-0.028,-0.0092,0
11/03/90 03:00,0,0,0,-0.028,-0.0092,0
11/03/90 04:00,0,0,0,-0.028,-0.0092,0
11/03/90 05:00,0,0,0,-0.028,-0.0092,0
11/03/90 06:00,0,0,0,-0.028,-0.0092,0
11/03/90 07:00,134.05,113.87,109.58,107.18,35.345,0.7621
11/03/90 08:00,157.86,141.56,136.47,133.67,44.106,0.8072
11/03/90 09:00,277.21,250.36,242.55,237.54,78.558,0.8168
11/03/90 10:00,276.87,250.35,241.6,236.6,78.248,0.8146
11/03/90 11:00,291.84,264.39,254.75,249.43,82.514,0.8147
11/03/90 12:00,864.85,810.78,657.97,638.63,213.09,0.7039
11/03/90 13:00,505.64,465,433.41,422.84,140.42,0.7972
11/03/90 14:00,406.18,372.34,352.45,344.41,114.18,0.8083
11/03/90 15:00,604.63,562.32,513.37,499.64,166.25,0.7877
11/03/90 16:00,489.77,445.66,415.25,404.79,134.47,0.7878
11/03/90 17:00,117.51,100.22,93.301,91.239,30.081,0.7401
11/03/90 18:00,14.39,13.097,9.8219,7.3827,2.4293,0.4891
11/03/90 19:00,0,0,0,-0.028,-0.0092,0
11/03/90 20:00,0,0,0,-0.028,-0.0092,0
11/03/90 21:00,0,0,0,-0.028,-0.0092,0
11/03/90 22:00,0,0,0,-0.028,-0.0092,0
11/03/90 23:00,0,0,0,-0.028,-0.0092,0
12/03/90 00:00,0,0,0,-0.028,-0.0092,0
12/03/90 01:00,0,0,0,-0.028,-0.0092,0
12/03/90 02:00,0,0,0,-0.028,-0.0092,0
12/03/90 03:00,0,0,0,-0.028,-0.0092,0
12/03/90 04:00,0,0,0,-0.028,-0.0092,0
12/03/90 05:00,0,0,0,-0.028,-0.0092,0
12/03/90 06:00,8.0918,7.4463,4.7726,1.9253,0.6335,0.2268
12/03/90 07:00,98.264,85.132,80.909,78.962,26.023,0.766
12/03/90 08:00,34.497,31.014,27.113,25.735,8.4718,0.7112
12/03/90 09:00,50.4,45.234,41.091,39.681,13.067,0.7505
12/03/90 10:00,62.807,56.374,52.09,50.556,16.652,0.7673
12/03/90 11:00,282.65,255.72,248.91,243.72,80.616,0.822
12/03/90 12:00,429.49,393.12,377.41,368.64,122.27,0.8182
12/03/90 13:00,478.43,439.46,418.52,408.4,135.58,0.8137
12/03/90 14:00,539.69,498.94,469.54,457.63,152.1,0.8083
12/03/90 15:00,708.84,661.54,575.04,558.88,186.21,0.7516
12/03/90 16:00,570.11,519.03,471.9,459.29,152.77,0.7679
12/03/90 17:00,298.34,225.86,213.94,209.14,69.219,0.6683
12/03/90 18:00,17.034,15.382,11.927,9.6553,3.1773,0.5403
12/03/90 19:00,0,0,0,-0.028,-0.0092,0
12/03/90 20:00,0,0,0,-0.028,-0.0092,0
12/03/90 21:00,0,0,0,-0.028,-0.0092,0
12/03/90 22:00,0,0,0,-0.028,-0.0092,0
12/03/90 23:00,0,0,0,-0.028,-0.0092,0
13/03/90 00:00,0,0,0,-0.028,-0.0092,0
13/03/90 01:00,0,0,0,-0.028,-0.0092,0
13/03/90 02:00,0,0,0,-0.028,-0.0092,0
13/03/90 03:00,0,0,0,-0.028,-0.0092,0
13/03/90 04:00,0,0,0,-0.028,-0.0092,0
13/03/90 05:00,0,0,0,-0.028,-0.0092,0
13/03/90 06:00,8.8681,8.1464,5.4309,2.5908,0.8525,0.2785
13/03/90 07:00,160.88,131.6,127.9,125.04,41.275,0.7409
13/03/90 08:00,374.5,330.39,318.6,311.69,103.27,0.7934
13/03/90 09:00,580.71,536.11,486.24,474.15,157.6,0.7783
13/03/90 10:00,751.36,704.5,595.49,579.02,192.91,0.7346
13/03/90 11:00,861.8,810.37,648.71,629.93,210.13,0.6968
13/03/90 12:00,911.99,859.36,670.71,650.91,217.25,0.6804
13/03/90 13:00,891.48,840.08,659.43,640.05,213.59,0.6844
13/03/90 14:00,809.97,761.74,619.03,601.28,200.5,0.7077
13/03/90 15:00,668.27,624.72,545.72,530.81,176.74,0.7572
13/03/90 16:00,473.59,430.73,399,389.07,129.21,0.7831
13/03/90 17:00,249.56,188.41,177.4,173.55,57.38,0.6629
13/03/90 18:00,2.8904,2.6428,1.5704,-0.028,-0.0092,0
13/03/90 19:00,0,0,0,-0.028,-0.0092,0
13/03/90 20:00,0,0,0,-0.028,-0.0092,0
13/03/90 21:00,0,0,0,-0.028,-0.0092,0
13/03/90 22:00,0,0,0,-0.028,-0.0092,0
13/03/90 23:00,0,0,0,-0.028,-0.0092,0
14/03/90 00:00,0,0,0,-0.028,-0.0092,0
14/03/90 01:00,0,0,0,-0.028,-0.0092,0
14/03/90 02:00,0,0,0,-0.028,-0.0092,0
14/03/90 03:00,0,0,0,-0.028,-0.0092,0
14/03/90 04:00,0,0,0,-0.028,-0.0092,0
14/03/90 05:00,0,0,0,-0.028,-0.0092,0
14/03/90 06:00,8.4828,7.7941,5.1027,2.2395,0.7368,0.2517
14/03/90 07:00,157.17,128.83,124.88,122.07,40.291,0.7404
14/03/90 08:00,377.87,333.05,320.06,313.11,103.75,0.7899
14/03/90 09:00,596.52,550.87,494.22,481.86,160.19,0.77
14/03/90 10:00,773.77,726.1,604.72,587.89,195.9,0.7243
14/03/90 11:00,905.9,853.41,667.27,647.72,216.14,0.6816
14/03/90 12:00,958.58,904.87,689.51,668.9,223.34,0.6652
14/03/90 13:00,926.88,874.62,673.25,653.27,218.07,0.6719
14/03/90 14:00,838.77,789.58,630.54,612.33,204.24,0.6959
14/03/90 15:00,679.98,636.09,549.8,534.74,178.07,0.7497
14/03/90 16:00,463.13,420.79,388.46,378.89,125.8,0.7798
14/03/90 17:00,222.29,168.57,158.06,154.68,51.11,0.6633
14/03/90 18:00,0,0,0,-0.028,-0.0092,0
14/03/90 19:00,0,0,0,-0.028,-0.0092,0
14/03/90 20:00,0,0,0,-0.028,-0.0092,0
14/03/90 21:00,0,0,0,-0.028,-0.0092,0
14/03/90 22:00,0,0,0,-0.028,-0.0092,0
14/03/90 23:00,0,0,0,-0.028,-0.0092,0
15/03/90 00:00,0,0,0,-0.028,-0.0092,0
15/03/90 01:00,0,0,0,-0.028,-0.0092,0
15/03/90 02:00,0,0,0,-0.028,-0.0092,0
15/03/90 03:00,0,0,0,-0.028,-0.0092,0
15/03/90 04:00,0,0,0,-0.028,-0.0092,0
15/03/90 05:00,0,0,0,-0.028,-0.0092,0
15/03/90 06:00,7.7959,7.1735,4.5287,1.6295,0.5361,0.1993
15/03/90 07:00,149.92,124.98,120.53,117.88,38.894,0.7495
15/03/90 08:00,347.82,307.26,295.59,289.32,95.799,0.7929
15/03/90 09:00,546.38,503.28,462.72,451.47,149.99,0.7877
15/03/90 10:00,717.79,671.38,574.38,558.79,186.09,0.7421
15/03/90 11:00,842.58,791.62,635.44,617.26,205.84,0.6983
15/03/90 12:00,907.02,854.64,664.44,644.96,215.23,0.6778
15/03/90 13:00,881.63,830.68,650.84,631.88,210.82,0.6832
15/03/90 14:00,805.61,757.56,613.4,595.92,198.69,0.7051
15/03/90 15:00,647.38,604.89,531.48,517.13,172.14,0.7615
15/03/90 16:00,454.48,412.48,380.52,371.22,123.23,0.7786
15/03/90 17:00,221.1,166.22,155.45,152.12,50.262,0.6559
15/03/90 18:00,0,0,0,-0.028,-0.0092,0
15/03/90 19:00,0,0,0,-0.028,-0.0092,0
15/03/90 20:00,0,0,0,-0.028,-0.0092,0
15/03/90 21:00,0,0,0,-0.028,-0.0092,0
15/03/90 22:00,0,0,0,-0.028,-0.0092,0
15/03/90 23:00,0,0,0,-0.028,-0.0092,0
16/03/90 00:00,0,0,0,-0.028,-0.0092,0
16/03/90 01:00,0,0,0,-0.028,-0.0092,0
16/03/90 02:00,0,0,0,-0.028,-0.0092,0
16/03/90 03:00,0,0,0,-0.028,-0.0092,0
16/03/90 04:00,0,0,0,-0.028,-0.0092,0
16/03/90 05:00,0,0,0,-0.028,-0.0092,0
16/03/90 06:00,7.7008,7.0843,4.4443,1.5835,0.521,0.196
16/03/90 07:00,154.92,127.35,122.71,119.94,39.586,0.738
16/03/90 08:00,375.66,330.63,315.87,309.03,102.39,0.7842
16/03/90 09:00,595.03,549.34,490.47,478.25,158.98,0.7662
16/03/90 10:00,775.8,728.19,602,585.31,195.03,0.7192
16/03/90 11:00,895.62,843.49,658.1,638.98,213.19,0.6801
16/03/90 12:00,950.32,896.9,681.37,661.17,220.72,0.6632
16/03/90 13:00,925.08,873.18,668.49,648.77,216.54,0.6685
16/03/90 14:00,837.55,787.83,626.17,608.18,202.83,0.6922
16/03/90 15:00,681.72,637.77,548.09,533.12,177.52,0.7455
16/03/90 16:00,473.81,429.71,393.61,383.87,127.47,0.7723
16/03/90 17:00,233.41,172.58,160.72,157.27,51.974,0.6423
16/03/90 18:00,0,0,0,-0.028,-0.0092,0
16/03/90 19:00,0,0,0,-0.028,-0.0092,0
16/03/90 20:00,0,0,0,-0.028,-0.0092,0
16/03/90 21:00,0,0,0,-0.028,-0.0092,0
16/03/90 22:00,0,0,0,-0.028,-0.0092,0
16/03/90 23:00,0,0,0,-0.028,-0.0092,0
17/03/90 00:00,0,0,0,-0.028,-0.0092,0
17/03/90 01:00,0,0,0,-0.028,-0.0092,0
17/03/90 02:00,0,0,0,-0.028,-0.0092,0
17/03/90 03:00,0,0,0,-0.028,-0.0092,0
17/03/90 04:00,0,0,0,-0.028,-0.0092,0
17/03/90 05:00,0,0,0,-0.028,-0.0092,0
17/03/90 06:00,3.1895,2.8507,1.7337,-0.028,-0.0092,0
17/03/90 07:00,154,127.03,122.13,119.37,39.396,0.7389
17/03/90 08:00,368.01,323.8,308.89,302.24,100.12,0.7829
17/03/90 09:00,575.55,530.97,476.06,464.38,154.32,0.7691
17/03/90 10:00,752.9,706.21,586.81,570.78,190.13,0.7227
17/03/90 11:00,868.22,817.16,640.22,621.9,207.41,0.6828
17/03/90 12:00,923.88,870.85,663,643.65,214.79,0.6641
17/03/90 13:00,910.44,858.89,655.21,636.07,212.24,0.666
